"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"963bae5a-0ec7-4394-8fb6-c018027b5d50","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03164",NA,"single bole tree","Live",10.2,130,5.7,NA,NA,NA,NA,NA,"Partially shaded","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"3b43604f-058c-4cfe-9442-41398f72b914","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02949",NA,"small tree","Live, disease damaged",8.2,130,5.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Pinus palustris","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"8d9988ce-91c4-46d2-a43d-526826e301c2","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02286",NA,"small shrub","Live",1.8,10,1.1,NA,NA,NA,1.1,0.8,"","half-sphere",NA,NA,NA,NA,"Quercus laevis 2nd stem 1.6","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"47d672c4-c0f7-4247-881c-0778f57963ea","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03156",NA,"small tree","Live",7.4,130,3.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"5f07494b-52ac-4a07-8917-8532debc3a53","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03163",NA,"small tree","Live",9.8,130,8.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"6c57e255-0f42-4d70-922e-aa5a9552698e","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03147",NA,"single bole tree","Live",10.9,130,5.9,NA,NA,NA,2.1,2,"Partially shaded","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"df3a4226-fa83-4aa4-ae8e-24c8053c26dc","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02942",NA,"sapling","Live",1.1,10,1,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"DIVI5","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"9b56c961-868b-40de-9059-154122c50c2c","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.02910",NA,"","Live",30.2,130,6.1,NA,NA,NA,NA,NA,"Mostly shaded","",NA,NA,NA,NA,"QULA, mbt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData | noMapTagData"
"f88ee7d9-77ee-4bad-8f07-8fe960bd8bb6","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03178",NA,"small tree","Live",7,130,4.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"a895b412-d84d-45f7-9de5-49424eb609f4","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03187",NA,"small tree","Live, disease damaged",5,130,1.3,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"abd49290-556d-4780-88ae-dbb1e72a4785","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02943",NA,"sapling","Live",1.8,10,0.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"73dc3a4c-f535-449c-b33c-a443637e03b8","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03143",NA,"single bole tree","Live",14.6,130,8.9,NA,NA,NA,NA,NA,"Partially shaded","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"a50fe350-f0ed-416b-b26a-ff1f7ffbf56a","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03170",NA,"small tree","Live",5.2,130,1.9,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"1500adda-da99-4838-81bf-d4afaf569c89","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03151",NA,"single bole tree","Live",19.6,130,8.5,NA,NA,NA,NA,NA,"Partially shaded","",NA,NA,NA,NA,"PIPA2, sbt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"d5b4d1f2-4f9a-4c29-91bd-c3b1cdf575b9","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03168",NA,"small tree","Live, disease damaged",4.6,110,1.1,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"f87bd80d-bd9b-4ae0-8589-c6633ff5e202","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03177",NA,"small tree","Live",6.5,130,4.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"f40a419d-e614-4236-a965-fd4f04299132","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03158",NA,"small tree","Live, disease damaged",5.6,130,2.2,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"4ae1a6fc-49f6-4e05-8b4d-9723f64784be","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02947",NA,"sapling","Live, physically damaged",1.1,10,0.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"eaf5ce96-9acf-4978-aed6-749293dcb0c9","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03167",NA,"small tree","Live",8.5,130,5.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"6cc1f5b9-91ce-4242-8b16-5a80a2c1f007","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03174",NA,"small tree","Live",7.7,130,4.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"deb992e6-8758-4bc0-9045-df056155c827","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03146",NA,"single bole tree","Live",11.1,130,8.3,NA,NA,NA,2.6,1.9,"Partially shaded","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","legacyData"
"2540fd50-954c-4226-a8b4-28fcd32f6aba","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03142",NA,"single bole tree","Live",14.1,130,9,NA,NA,NA,3.6,3,"Partially shaded","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","legacyData"
"9240cb20-8919-4b8e-920c-ea96e2b0b01b","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02852",NA,"single bole tree","Live",11.1,130,6.6,NA,NA,NA,2.9,2.6,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"77c448a0-bb24-4726-b787-dd5509c535a2","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02939",NA,"sapling","Live, physically damaged",1.1,10,0.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"8c959aa5-dc4a-4c88-9909-9806cffe81f6","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02944",NA,"sapling","Live",1,10,0.8,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"f3470c62-6994-449e-b299-de3ebd74198d","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02849",NA,"single bole tree","Live, disease damaged",11.8,130,2.6,NA,NA,NA,8.2,2.6,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"883d4a72-69cb-49c5-8888-19ff6f128dad","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03179",NA,"small tree","Live",6,130,2.6,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"ca3290bf-88f9-4abe-aef7-91302268a5d4","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03166",NA,"small tree","Live",8,130,5.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"31b04784-0a9e-4d1c-bf15-5e5ab99383d4","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03182",NA,"small tree","Live",6.8,110,1.8,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"c80e55ba-5896-40b4-9190-d80f15db5a7c","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02288",NA,"sapling","Live, physically damaged",1.5,10,0.9,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"97b2ced5-09a4-462d-a21d-20ec9795d085","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02948",NA,"small tree","Live, physically damaged",6.5,130,0.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Pinus palustris","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"7bb49190-7ed1-4872-afc5-0bc2791c3d61","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02938",NA,"sapling","Live",1.1,10,0.8,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"9b4d6a03-569f-4362-83c6-78a646fd37ea","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02846",NA,"single bole tree","Live, disease damaged",12.9,130,9.5,NA,NA,NA,3.2,2.7,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"fe4478b6-e7b1-4b47-9a6b-ea09d4df6764","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02280",NA,"sapling","Standing dead",1.5,10,0.8,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Quercus laevis","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"d39c837a-a83e-461c-87b0-8ae4ab0b6712","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03175",NA,"small tree","Live",6.6,130,3.2,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"38b08468-0cd8-491e-8867-43bb1cced878","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02848",NA,"single bole tree","Live, disease damaged",11.1,130,6.6,NA,NA,NA,4,3.3,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"20cc4fef-4673-4903-bee4-c8fdff781030","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03181",NA,"small tree","Live",8.6,130,0.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"c1d215de-2380-4ae8-b6e7-c6a9ef076b1e","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03159",NA,"small tree","Live",4.5,130,0.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"0eb13a39-775d-4458-99d8-0daa5e869ba1","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03165",NA,"small tree","Live",7.5,130,5,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"d3d48377-79fd-4205-ae2a-a2a772df18e6","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03183",NA,"small tree","Live, disease damaged",8.4,130,5.4,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"cd95a77c-543f-4e65-8e79-7bdff6735120","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03169",NA,"small tree","Live",7.3,130,4.3,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, smt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"ac9eaf34-2841-41d4-93ef-ea6e5259cc0d","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03173",NA,"small tree","Live",6,130,2.7,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2, sbt","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"426dabf4-1430-4278-b734-ec14c6af8819","OSBS_027.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_027","NEON.PLA.D03.OSBS.02928",NA,"small tree","Live, disease damaged",7.7,130,4.1,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Pinus palustris","cirXiP/Ecx/kMFKhFmjN8mT8kcIebjHK","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"c20c1d03-75ec-46e4-b87d-22cf3aa81888","OSBS_030.basePlot.vst","2015-03-11","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03157",NA,"small tree","Live",5.3,130,2.2,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"PIPA2","Sr1dksTZPuPeT7w3tASAP+Nl4XOx5Lmq","g3Fkz40Buxf1iaK04TVEVgbVfWbi/y8e","legacyData"
"8736a21c-4089-4e52-a0e4-33a310b1ced0","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03182",NA,"small tree","Live",6.8,110,1.3,NA,NA,NA,1.8,1.7,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"5a5b19d1-23c8-4d38-a9dc-c29ea497de22","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03170",NA,"small tree","Live",5.7,130,2,NA,NA,NA,1.4,1.3,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"54536b51-1453-4e58-86e2-279d0b6e185b","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03163",NA,"small tree","Live",11,130,4.2,NA,NA,NA,2,1.6,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"197655a8-dbc8-4e37-967f-937776964e2c","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03171",NA,"small tree","Live",4.6,130,0.8,NA,NA,NA,1.5,0.7,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"6ba31457-212c-4e70-88c1-c13f254d6d5b","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03156",NA,"small tree","Live",7.7,130,3.8,NA,NA,NA,1.6,1.6,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"daa688bb-2f41-433c-b6f8-452061cff305","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03149",NA,"single bole tree","Live",35.1,130,9.6,NA,NA,NA,9.7,9.5,"Full sun","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"e7622f31-982b-4eb7-bebd-1f8976a98c91","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03185",NA,"small tree","Live",4,130,0.7,NA,NA,NA,1.2,1.1,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"ab640d66-4d33-4f5f-8547-2f1c919ee7c3","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03154",NA,"small tree","Live",6,130,0.6,NA,NA,NA,1.4,1.3,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"002ee45c-8f4b-471b-a9b3-d2b54518885a","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03174",NA,"small tree","Live",8.1,130,3.8,NA,NA,NA,2.4,1.5,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"5d601b25-8106-4b98-ae3a-11268aabdced","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03188",NA,"small tree","Live",6.6,130,2.3,NA,NA,NA,1.7,1.5,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","bjCTcOGonuQG/85irvuEkGxAI7DsIhZZ","Y2d2cR8nnuYMcGnjV2ggWmrZw3E5xeKo","legacyData"
"28ef985a-8673-473e-b765-95b9545479d8","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03162",NA,"small tree","Live",5.6,130,2.3,NA,NA,NA,0.9,0.6,"Mostly shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"bc3e3f36-65d2-4d7f-98d7-b884589fd31e","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03141",NA,"single bole tree","Live",14,130,8.6,NA,NA,NA,2.9,2.2,"Partially shaded","",NA,NA,NA,NA,"","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"b3cd36bb-afac-478b-a170-0bacb8abe8c8","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03181",NA,"small tree","Live",9,130,4.2,NA,NA,NA,1.5,1.5,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"8ea9c7b1-df68-46a5-9e68-c67099316aaa","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03173",NA,"small tree","Live",6.5,130,1.8,NA,NA,NA,1.7,1.1,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
"b746bbb5-2103-44af-8801-8d44b8c2fcc7","OSBS_030.basePlot.vst","2015-08-04","vst_OSBS_2015","D03","OSBS","OSBS_030","NEON.PLA.D03.OSBS.03166",NA,"small tree","Live",8.8,130,4.8,NA,NA,NA,2,1.8,"Partially shaded","",NA,NA,NA,NA,"Pinus palustris","tuy26TKnYHd+FtkfhB+9QYm9M1+Ym6+P","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8","legacyData"
